"","V2","V0","V1","V3.x","V4","V5","V6","V7","V8","V9","V10","V11","V12","X","Standardized","V3.y","lon","lat"
"17","Pisa",3103,15,"Pisa","PROPN","SP","_",17,"obl","_","_",NA,NA,206,"Pisa","Pisa",10.4016888,43.7228386
"18","Pisa",3103,15,"Pisa","PROPN","SP","_",17,"obl","_","_",NA,NA,201,"Pisa","Pisa",10.4016888,43.7228386
"19","Pisa",3103,15,"Pisa","PROPN","SP","_",17,"obl","_","_",NA,NA,202,"Pisa","Pisa",10.4016888,43.7228386
"20","Pisa",3103,15,"Pisa","PROPN","SP","_",17,"obl","_","_",NA,NA,203,"Pisa","Pisa",10.4016888,43.7228386
"21","Pisa",3103,15,"Pisa","PROPN","SP","_",17,"obl","_","_",NA,NA,205,"Pisa","Pisa",10.4016888,43.7228386
"22","Pisa",3103,15,"Pisa","PROPN","SP","_",17,"obl","_","_",NA,NA,207,"Pisa","Pisa",10.4016888,43.7228386
"23","Pisa",3103,15,"Pisa","PROPN","SP","_",17,"obl","_","_",NA,NA,204,"Pisa","Pisa",10.4016888,43.7228386
"24","Pisa",2831,17,"Pisa","PROPN","SP","_",19,"fixed","_","_",NA,NA,206,"Pisa","Pisa",10.4016888,43.7228386
"25","Pisa",2831,17,"Pisa","PROPN","SP","_",19,"fixed","_","_",NA,NA,201,"Pisa","Pisa",10.4016888,43.7228386
"26","Pisa",2831,17,"Pisa","PROPN","SP","_",19,"fixed","_","_",NA,NA,202,"Pisa","Pisa",10.4016888,43.7228386
"27","Pisa",2831,17,"Pisa","PROPN","SP","_",19,"fixed","_","_",NA,NA,203,"Pisa","Pisa",10.4016888,43.7228386
"28","Pisa",2831,17,"Pisa","PROPN","SP","_",19,"fixed","_","_",NA,NA,205,"Pisa","Pisa",10.4016888,43.7228386
"29","Pisa",2831,17,"Pisa","PROPN","SP","_",19,"fixed","_","_",NA,NA,207,"Pisa","Pisa",10.4016888,43.7228386
"30","Pisa",2831,17,"Pisa","PROPN","SP","_",19,"fixed","_","_",NA,NA,204,"Pisa","Pisa",10.4016888,43.7228386
"31","Pisa",470,38,"Pisa","PROPN","SP","_",36,"nmod","_","SpaceAfter=No",NA,NA,206,"Pisa","Pisa",10.4016888,43.7228386
"32","Pisa",470,38,"Pisa","PROPN","SP","_",36,"nmod","_","SpaceAfter=No",NA,NA,201,"Pisa","Pisa",10.4016888,43.7228386
"33","Pisa",470,38,"Pisa","PROPN","SP","_",36,"nmod","_","SpaceAfter=No",NA,NA,202,"Pisa","Pisa",10.4016888,43.7228386
"34","Pisa",470,38,"Pisa","PROPN","SP","_",36,"nmod","_","SpaceAfter=No",NA,NA,203,"Pisa","Pisa",10.4016888,43.7228386
"35","Pisa",470,38,"Pisa","PROPN","SP","_",36,"nmod","_","SpaceAfter=No",NA,NA,205,"Pisa","Pisa",10.4016888,43.7228386
"36","Pisa",470,38,"Pisa","PROPN","SP","_",36,"nmod","_","SpaceAfter=No",NA,NA,207,"Pisa","Pisa",10.4016888,43.7228386
"37","Pisa",470,38,"Pisa","PROPN","SP","_",36,"nmod","_","SpaceAfter=No",NA,NA,204,"Pisa","Pisa",10.4016888,43.7228386
"38","Pisa",1051,7,"Pisa","PROPN","SP","_",1,"conj","_","_",NA,NA,206,"Pisa","Pisa",10.4016888,43.7228386
"39","Pisa",1051,7,"Pisa","PROPN","SP","_",1,"conj","_","_",NA,NA,201,"Pisa","Pisa",10.4016888,43.7228386
"40","Pisa",1051,7,"Pisa","PROPN","SP","_",1,"conj","_","_",NA,NA,202,"Pisa","Pisa",10.4016888,43.7228386
"41","Pisa",1051,7,"Pisa","PROPN","SP","_",1,"conj","_","_",NA,NA,203,"Pisa","Pisa",10.4016888,43.7228386
"42","Pisa",1051,7,"Pisa","PROPN","SP","_",1,"conj","_","_",NA,NA,205,"Pisa","Pisa",10.4016888,43.7228386
"43","Pisa",1051,7,"Pisa","PROPN","SP","_",1,"conj","_","_",NA,NA,207,"Pisa","Pisa",10.4016888,43.7228386
"44","Pisa",1051,7,"Pisa","PROPN","SP","_",1,"conj","_","_",NA,NA,204,"Pisa","Pisa",10.4016888,43.7228386
"45","Pisa",3453,12,"Pisa","PROPN","SP","_",10,"obl","_","SpaceAfter=No",NA,NA,206,"Pisa","Pisa",10.4016888,43.7228386
"46","Pisa",3453,12,"Pisa","PROPN","SP","_",10,"obl","_","SpaceAfter=No",NA,NA,201,"Pisa","Pisa",10.4016888,43.7228386
"47","Pisa",3453,12,"Pisa","PROPN","SP","_",10,"obl","_","SpaceAfter=No",NA,NA,202,"Pisa","Pisa",10.4016888,43.7228386
"48","Pisa",3453,12,"Pisa","PROPN","SP","_",10,"obl","_","SpaceAfter=No",NA,NA,203,"Pisa","Pisa",10.4016888,43.7228386
"49","Pisa",3453,12,"Pisa","PROPN","SP","_",10,"obl","_","SpaceAfter=No",NA,NA,205,"Pisa","Pisa",10.4016888,43.7228386
"50","Pisa",3453,12,"Pisa","PROPN","SP","_",10,"obl","_","SpaceAfter=No",NA,NA,207,"Pisa","Pisa",10.4016888,43.7228386
"51","Pisa",3453,12,"Pisa","PROPN","SP","_",10,"obl","_","SpaceAfter=No",NA,NA,204,"Pisa","Pisa",10.4016888,43.7228386
"52","Pisa",342,4,"Pisa","PROPN","SP","_",6,"nmod","_","_",NA,NA,206,"Pisa","Pisa",10.4016888,43.7228386
"53","Pisa",342,4,"Pisa","PROPN","SP","_",6,"nmod","_","_",NA,NA,201,"Pisa","Pisa",10.4016888,43.7228386
"54","Pisa",342,4,"Pisa","PROPN","SP","_",6,"nmod","_","_",NA,NA,202,"Pisa","Pisa",10.4016888,43.7228386
"55","Pisa",342,4,"Pisa","PROPN","SP","_",6,"nmod","_","_",NA,NA,203,"Pisa","Pisa",10.4016888,43.7228386
"56","Pisa",342,4,"Pisa","PROPN","SP","_",6,"nmod","_","_",NA,NA,205,"Pisa","Pisa",10.4016888,43.7228386
"57","Pisa",342,4,"Pisa","PROPN","SP","_",6,"nmod","_","_",NA,NA,207,"Pisa","Pisa",10.4016888,43.7228386
"58","Pisa",342,4,"Pisa","PROPN","SP","_",6,"nmod","_","_",NA,NA,204,"Pisa","Pisa",10.4016888,43.7228386
"59","Pisa",3435,15,"Pisa","PROPN","SP","_",17,"obl","_","_",NA,NA,206,"Pisa","Pisa",10.4016888,43.7228386
"60","Pisa",3435,15,"Pisa","PROPN","SP","_",17,"obl","_","_",NA,NA,201,"Pisa","Pisa",10.4016888,43.7228386
"61","Pisa",3435,15,"Pisa","PROPN","SP","_",17,"obl","_","_",NA,NA,202,"Pisa","Pisa",10.4016888,43.7228386
"62","Pisa",3435,15,"Pisa","PROPN","SP","_",17,"obl","_","_",NA,NA,203,"Pisa","Pisa",10.4016888,43.7228386
"63","Pisa",3435,15,"Pisa","PROPN","SP","_",17,"obl","_","_",NA,NA,205,"Pisa","Pisa",10.4016888,43.7228386
"64","Pisa",3435,15,"Pisa","PROPN","SP","_",17,"obl","_","_",NA,NA,207,"Pisa","Pisa",10.4016888,43.7228386
"65","Pisa",3435,15,"Pisa","PROPN","SP","_",17,"obl","_","_",NA,NA,204,"Pisa","Pisa",10.4016888,43.7228386
"66","Ravenna",615,39,"Ravenna","PROPN","SP","_",37,"obl","_","SpaceAfter=No",NA,NA,219,"Ravenna","Ravenna",12.2035294,44.4183598
