"","V2","V0","V1","V3.x","V4","V5","V6","V7","V8","V9","V10","V11","V12","X","Standardized","V3.y","lon","lat"
"35","Perugia",1519,15,"Perugia","PROPN","SP","_",13,"obl","_","SpaceAfter=No",NA,NA,194,"Perugia","Perugia",12.3908279,43.1107168
"36","Perugia",1519,15,"Perugia","PROPN","SP","_",13,"obl","_","SpaceAfter=No",NA,NA,193,"Perugia","Perugia",12.3908279,43.1107168
"37","Napoli",6403,24,"Napoli","PROPN","SP","_",22,"obl","_","_",NA,NA,168,"Napoli","Napoli",14.2681244,40.8517746
"38","Napoli",6403,24,"Napoli","PROPN","SP","_",22,"obl","_","_",NA,NA,162,"Napoli","Napoli",14.2681244,40.8517746
"39","Napoli",6403,24,"Napoli","PROPN","SP","_",22,"obl","_","_",NA,NA,163,"Napoli","Napoli",14.2681244,40.8517746
"40","Napoli",6403,24,"Napoli","PROPN","SP","_",22,"obl","_","_",NA,NA,159,"Napoli","Napoli",14.2681244,40.8517746
"41","Napoli",6403,24,"Napoli","PROPN","SP","_",22,"obl","_","_",NA,NA,165,"Napoli","Napoli",14.2681244,40.8517746
"42","Napoli",6403,24,"Napoli","PROPN","SP","_",22,"obl","_","_",NA,NA,166,"Napoli","Napoli",14.2681244,40.8517746
"43","Napoli",6403,24,"Napoli","PROPN","SP","_",22,"obl","_","_",NA,NA,158,"Napoli","Napoli",14.2681244,40.8517746
"44","Napoli",6403,24,"Napoli","PROPN","SP","_",22,"obl","_","_",NA,NA,160,"Napoli","Napoli",14.2681244,40.8517746
"45","Napoli",6403,24,"Napoli","PROPN","SP","_",22,"obl","_","_",NA,NA,161,"Napoli","Napoli",14.2681244,40.8517746
"46","Napoli",11,7,"Napoli","PROPN","SP","_",5,"obl","_","_",NA,NA,168,"Napoli","Napoli",14.2681244,40.8517746
"47","Napoli",11,7,"Napoli","PROPN","SP","_",5,"obl","_","_",NA,NA,162,"Napoli","Napoli",14.2681244,40.8517746
"48","Napoli",11,7,"Napoli","PROPN","SP","_",5,"obl","_","_",NA,NA,163,"Napoli","Napoli",14.2681244,40.8517746
"49","Napoli",11,7,"Napoli","PROPN","SP","_",5,"obl","_","_",NA,NA,159,"Napoli","Napoli",14.2681244,40.8517746
"50","Napoli",11,7,"Napoli","PROPN","SP","_",5,"obl","_","_",NA,NA,165,"Napoli","Napoli",14.2681244,40.8517746
"51","Napoli",11,7,"Napoli","PROPN","SP","_",5,"obl","_","_",NA,NA,166,"Napoli","Napoli",14.2681244,40.8517746
"52","Napoli",11,7,"Napoli","PROPN","SP","_",5,"obl","_","_",NA,NA,158,"Napoli","Napoli",14.2681244,40.8517746
"53","Napoli",11,7,"Napoli","PROPN","SP","_",5,"obl","_","_",NA,NA,160,"Napoli","Napoli",14.2681244,40.8517746
"54","Napoli",11,7,"Napoli","PROPN","SP","_",5,"obl","_","_",NA,NA,161,"Napoli","Napoli",14.2681244,40.8517746
"55","Napoli",151,32,"Napoli","PROPN","SP","_",35,"obl","_","_",NA,NA,168,"Napoli","Napoli",14.2681244,40.8517746
"56","Napoli",151,32,"Napoli","PROPN","SP","_",35,"obl","_","_",NA,NA,162,"Napoli","Napoli",14.2681244,40.8517746
"57","Napoli",151,32,"Napoli","PROPN","SP","_",35,"obl","_","_",NA,NA,163,"Napoli","Napoli",14.2681244,40.8517746
"58","Napoli",151,32,"Napoli","PROPN","SP","_",35,"obl","_","_",NA,NA,159,"Napoli","Napoli",14.2681244,40.8517746
"59","Napoli",151,32,"Napoli","PROPN","SP","_",35,"obl","_","_",NA,NA,165,"Napoli","Napoli",14.2681244,40.8517746
"60","Napoli",151,32,"Napoli","PROPN","SP","_",35,"obl","_","_",NA,NA,166,"Napoli","Napoli",14.2681244,40.8517746
"61","Napoli",151,32,"Napoli","PROPN","SP","_",35,"obl","_","_",NA,NA,158,"Napoli","Napoli",14.2681244,40.8517746
"62","Napoli",151,32,"Napoli","PROPN","SP","_",35,"obl","_","_",NA,NA,160,"Napoli","Napoli",14.2681244,40.8517746
"63","Napoli",151,32,"Napoli","PROPN","SP","_",35,"obl","_","_",NA,NA,161,"Napoli","Napoli",14.2681244,40.8517746
"64","Napoli",794,41,"Napoli","PROPN","SP","_",38,"obl","_","SpaceAfter=No",NA,NA,168,"Napoli","Napoli",14.2681244,40.8517746
"65","Napoli",794,41,"Napoli","PROPN","SP","_",38,"obl","_","SpaceAfter=No",NA,NA,162,"Napoli","Napoli",14.2681244,40.8517746
"66","Napoli",794,41,"Napoli","PROPN","SP","_",38,"obl","_","SpaceAfter=No",NA,NA,163,"Napoli","Napoli",14.2681244,40.8517746
"67","Napoli",794,41,"Napoli","PROPN","SP","_",38,"obl","_","SpaceAfter=No",NA,NA,159,"Napoli","Napoli",14.2681244,40.8517746
"68","Napoli",794,41,"Napoli","PROPN","SP","_",38,"obl","_","SpaceAfter=No",NA,NA,165,"Napoli","Napoli",14.2681244,40.8517746
"69","Napoli",794,41,"Napoli","PROPN","SP","_",38,"obl","_","SpaceAfter=No",NA,NA,166,"Napoli","Napoli",14.2681244,40.8517746
"70","Napoli",794,41,"Napoli","PROPN","SP","_",38,"obl","_","SpaceAfter=No",NA,NA,158,"Napoli","Napoli",14.2681244,40.8517746
"71","Napoli",794,41,"Napoli","PROPN","SP","_",38,"obl","_","SpaceAfter=No",NA,NA,160,"Napoli","Napoli",14.2681244,40.8517746
"72","Napoli",794,41,"Napoli","PROPN","SP","_",38,"obl","_","SpaceAfter=No",NA,NA,161,"Napoli","Napoli",14.2681244,40.8517746
"73","Napoli",4811,8,"Napoli","PROPN","SP","_",6,"nmod","_","SpaceAfter=No",NA,NA,168,"Napoli","Napoli",14.2681244,40.8517746
"74","Napoli",4811,8,"Napoli","PROPN","SP","_",6,"nmod","_","SpaceAfter=No",NA,NA,162,"Napoli","Napoli",14.2681244,40.8517746
"75","Napoli",4811,8,"Napoli","PROPN","SP","_",6,"nmod","_","SpaceAfter=No",NA,NA,163,"Napoli","Napoli",14.2681244,40.8517746
"76","Napoli",4811,8,"Napoli","PROPN","SP","_",6,"nmod","_","SpaceAfter=No",NA,NA,159,"Napoli","Napoli",14.2681244,40.8517746
"77","Napoli",4811,8,"Napoli","PROPN","SP","_",6,"nmod","_","SpaceAfter=No",NA,NA,165,"Napoli","Napoli",14.2681244,40.8517746
"78","Napoli",4811,8,"Napoli","PROPN","SP","_",6,"nmod","_","SpaceAfter=No",NA,NA,166,"Napoli","Napoli",14.2681244,40.8517746
"79","Napoli",4811,8,"Napoli","PROPN","SP","_",6,"nmod","_","SpaceAfter=No",NA,NA,158,"Napoli","Napoli",14.2681244,40.8517746
"80","Napoli",4811,8,"Napoli","PROPN","SP","_",6,"nmod","_","SpaceAfter=No",NA,NA,160,"Napoli","Napoli",14.2681244,40.8517746
"81","Napoli",4811,8,"Napoli","PROPN","SP","_",6,"nmod","_","SpaceAfter=No",NA,NA,161,"Napoli","Napoli",14.2681244,40.8517746
"82","Napoli",2748,73,"Napoli","PROPN","SP","_",76,"nsubj","_","_",NA,NA,168,"Napoli","Napoli",14.2681244,40.8517746
"83","Napoli",2748,73,"Napoli","PROPN","SP","_",76,"nsubj","_","_",NA,NA,162,"Napoli","Napoli",14.2681244,40.8517746
"84","Napoli",2748,73,"Napoli","PROPN","SP","_",76,"nsubj","_","_",NA,NA,163,"Napoli","Napoli",14.2681244,40.8517746
"85","Napoli",2748,73,"Napoli","PROPN","SP","_",76,"nsubj","_","_",NA,NA,159,"Napoli","Napoli",14.2681244,40.8517746
"86","Napoli",2748,73,"Napoli","PROPN","SP","_",76,"nsubj","_","_",NA,NA,165,"Napoli","Napoli",14.2681244,40.8517746
"87","Napoli",2748,73,"Napoli","PROPN","SP","_",76,"nsubj","_","_",NA,NA,166,"Napoli","Napoli",14.2681244,40.8517746
"88","Napoli",2748,73,"Napoli","PROPN","SP","_",76,"nsubj","_","_",NA,NA,158,"Napoli","Napoli",14.2681244,40.8517746
"89","Napoli",2748,73,"Napoli","PROPN","SP","_",76,"nsubj","_","_",NA,NA,160,"Napoli","Napoli",14.2681244,40.8517746
"90","Napoli",2748,73,"Napoli","PROPN","SP","_",76,"nsubj","_","_",NA,NA,161,"Napoli","Napoli",14.2681244,40.8517746
"91","Cicilia",3639,14,"Cicilia","PROPN","SP","_",12,"nmod","_","SpaceAfter=No",NA,NA,235,"Sicilia","Cicilia",14.0153557,37.5999938
"92","Cicilia",3639,14,"Cicilia","PROPN","SP","_",12,"nmod","_","SpaceAfter=No",NA,NA,247,"Sicilia","Cicilia",14.0153557,37.5999938
"93","Cicilia",3639,14,"Cicilia","PROPN","SP","_",12,"nmod","_","SpaceAfter=No",NA,NA,244,"Sicilia","Cicilia",14.0153557,37.5999938
"94","Cicilia",3639,14,"Cicilia","PROPN","SP","_",12,"nmod","_","SpaceAfter=No",NA,NA,248,"Sicilia","Cicilia",14.0153557,37.5999938
"95","Cicilia",3639,14,"Cicilia","PROPN","SP","_",12,"nmod","_","SpaceAfter=No",NA,NA,237,"Sicilia","Cicilia",14.0153557,37.5999938
"96","Cicilia",3639,14,"Cicilia","PROPN","SP","_",12,"nmod","_","SpaceAfter=No",NA,NA,242,"Sicilia","Cicilia",14.0153557,37.5999938
"97","Cicilia",3639,14,"Cicilia","PROPN","SP","_",12,"nmod","_","SpaceAfter=No",NA,NA,246,"Sicilia","Cicilia",14.0153557,37.5999938
"98","Cicilia",3639,14,"Cicilia","PROPN","SP","_",12,"nmod","_","SpaceAfter=No",NA,NA,243,"Sicilia","Cicilia",14.0153557,37.5999938
"99","Cicilia",3639,14,"Cicilia","PROPN","SP","_",12,"nmod","_","SpaceAfter=No",NA,NA,239,"Sicilia","Cicilia",14.0153557,37.5999938
"100","Cicilia",3639,14,"Cicilia","PROPN","SP","_",12,"nmod","_","SpaceAfter=No",NA,NA,245,"Sicilia","Cicilia",14.0153557,37.5999938
"101","Cicilia",3639,14,"Cicilia","PROPN","SP","_",12,"nmod","_","SpaceAfter=No",NA,NA,241,"Sicilia","Cicilia",14.0153557,37.5999938
"102","Cicilia",3639,14,"Cicilia","PROPN","SP","_",12,"nmod","_","SpaceAfter=No",NA,NA,238,"Sicilia","Cicilia",14.0153557,37.5999938
"103","Cicilia",3639,14,"Cicilia","PROPN","SP","_",12,"nmod","_","SpaceAfter=No",NA,NA,236,"Sicilia","Cicilia",14.0153557,37.5999938
"104","Cicilia",3639,14,"Cicilia","PROPN","SP","_",12,"nmod","_","SpaceAfter=No",NA,NA,240,"Sicilia","Cicilia",14.0153557,37.5999938
"105","Cicilia",1780,24,"Cicilia","PROPN","SP","_",22,"obl","_","_",NA,NA,235,"Sicilia","Cicilia",14.0153557,37.5999938
"106","Cicilia",1780,24,"Cicilia","PROPN","SP","_",22,"obl","_","_",NA,NA,247,"Sicilia","Cicilia",14.0153557,37.5999938
"107","Cicilia",1780,24,"Cicilia","PROPN","SP","_",22,"obl","_","_",NA,NA,244,"Sicilia","Cicilia",14.0153557,37.5999938
"108","Cicilia",1780,24,"Cicilia","PROPN","SP","_",22,"obl","_","_",NA,NA,248,"Sicilia","Cicilia",14.0153557,37.5999938
"109","Cicilia",1780,24,"Cicilia","PROPN","SP","_",22,"obl","_","_",NA,NA,237,"Sicilia","Cicilia",14.0153557,37.5999938
"110","Cicilia",1780,24,"Cicilia","PROPN","SP","_",22,"obl","_","_",NA,NA,242,"Sicilia","Cicilia",14.0153557,37.5999938
"111","Cicilia",1780,24,"Cicilia","PROPN","SP","_",22,"obl","_","_",NA,NA,246,"Sicilia","Cicilia",14.0153557,37.5999938
"112","Cicilia",1780,24,"Cicilia","PROPN","SP","_",22,"obl","_","_",NA,NA,243,"Sicilia","Cicilia",14.0153557,37.5999938
"113","Cicilia",1780,24,"Cicilia","PROPN","SP","_",22,"obl","_","_",NA,NA,239,"Sicilia","Cicilia",14.0153557,37.5999938
"114","Cicilia",1780,24,"Cicilia","PROPN","SP","_",22,"obl","_","_",NA,NA,245,"Sicilia","Cicilia",14.0153557,37.5999938
"115","Cicilia",1780,24,"Cicilia","PROPN","SP","_",22,"obl","_","_",NA,NA,241,"Sicilia","Cicilia",14.0153557,37.5999938
"116","Cicilia",1780,24,"Cicilia","PROPN","SP","_",22,"obl","_","_",NA,NA,238,"Sicilia","Cicilia",14.0153557,37.5999938
"117","Cicilia",1780,24,"Cicilia","PROPN","SP","_",22,"obl","_","_",NA,NA,236,"Sicilia","Cicilia",14.0153557,37.5999938
"118","Cicilia",1780,24,"Cicilia","PROPN","SP","_",22,"obl","_","_",NA,NA,240,"Sicilia","Cicilia",14.0153557,37.5999938
"119","Cicilia",555,28,"Cicilia","PROPN","SP","_",24,"acl:relcl","_","_",NA,NA,235,"Sicilia","Cicilia",14.0153557,37.5999938
"120","Cicilia",555,28,"Cicilia","PROPN","SP","_",24,"acl:relcl","_","_",NA,NA,247,"Sicilia","Cicilia",14.0153557,37.5999938
"121","Cicilia",555,28,"Cicilia","PROPN","SP","_",24,"acl:relcl","_","_",NA,NA,244,"Sicilia","Cicilia",14.0153557,37.5999938
"122","Cicilia",555,28,"Cicilia","PROPN","SP","_",24,"acl:relcl","_","_",NA,NA,248,"Sicilia","Cicilia",14.0153557,37.5999938
"123","Cicilia",555,28,"Cicilia","PROPN","SP","_",24,"acl:relcl","_","_",NA,NA,237,"Sicilia","Cicilia",14.0153557,37.5999938
"124","Cicilia",555,28,"Cicilia","PROPN","SP","_",24,"acl:relcl","_","_",NA,NA,242,"Sicilia","Cicilia",14.0153557,37.5999938
"125","Cicilia",555,28,"Cicilia","PROPN","SP","_",24,"acl:relcl","_","_",NA,NA,246,"Sicilia","Cicilia",14.0153557,37.5999938
"126","Cicilia",555,28,"Cicilia","PROPN","SP","_",24,"acl:relcl","_","_",NA,NA,243,"Sicilia","Cicilia",14.0153557,37.5999938
"127","Cicilia",555,28,"Cicilia","PROPN","SP","_",24,"acl:relcl","_","_",NA,NA,239,"Sicilia","Cicilia",14.0153557,37.5999938
"128","Cicilia",555,28,"Cicilia","PROPN","SP","_",24,"acl:relcl","_","_",NA,NA,245,"Sicilia","Cicilia",14.0153557,37.5999938
"129","Cicilia",555,28,"Cicilia","PROPN","SP","_",24,"acl:relcl","_","_",NA,NA,241,"Sicilia","Cicilia",14.0153557,37.5999938
"130","Cicilia",555,28,"Cicilia","PROPN","SP","_",24,"acl:relcl","_","_",NA,NA,238,"Sicilia","Cicilia",14.0153557,37.5999938
"131","Cicilia",555,28,"Cicilia","PROPN","SP","_",24,"acl:relcl","_","_",NA,NA,236,"Sicilia","Cicilia",14.0153557,37.5999938
"132","Cicilia",555,28,"Cicilia","PROPN","SP","_",24,"acl:relcl","_","_",NA,NA,240,"Sicilia","Cicilia",14.0153557,37.5999938
"133","Malpertugio",893,18,"Malpertugio","PROPN","SP","_",17,"conj","_","SpaceAfter=No",NA,NA,167,"Napoli","Malpertugio",14.2681244,40.8517746
"134","Palermo",1515,11,"Palermo","PROPN","SP","_",8,"obl","_","_",NA,NA,177,"Palermo","Palermo",13.3612671,38.1156879
"135","Palermo",1515,11,"Palermo","PROPN","SP","_",8,"obl","_","_",NA,NA,175,"Palermo","Palermo",13.3612671,38.1156879
"136","Palermo",1515,11,"Palermo","PROPN","SP","_",8,"obl","_","_",NA,NA,182,"Palermo","Palermo",13.3612671,38.1156879
"137","Palermo",1515,11,"Palermo","PROPN","SP","_",8,"obl","_","_",NA,NA,178,"Palermo","Palermo",13.3612671,38.1156879
"138","Palermo",1515,11,"Palermo","PROPN","SP","_",8,"obl","_","_",NA,NA,179,"Palermo","Palermo",13.3612671,38.1156879
"139","Palermo",1515,11,"Palermo","PROPN","SP","_",8,"obl","_","_",NA,NA,176,"Palermo","Palermo",13.3612671,38.1156879
"140","Palermo",1515,11,"Palermo","PROPN","SP","_",8,"obl","_","_",NA,NA,181,"Palermo","Palermo",13.3612671,38.1156879
"141","Palermo",1515,11,"Palermo","PROPN","SP","_",8,"obl","_","_",NA,NA,180,"Palermo","Palermo",13.3612671,38.1156879
"142","Palermo",1728,55,"Palermo","PROPN","SP","_",53,"obl","_","SpaceAfter=No",NA,NA,177,"Palermo","Palermo",13.3612671,38.1156879
"143","Palermo",1728,55,"Palermo","PROPN","SP","_",53,"obl","_","SpaceAfter=No",NA,NA,175,"Palermo","Palermo",13.3612671,38.1156879
"144","Palermo",1728,55,"Palermo","PROPN","SP","_",53,"obl","_","SpaceAfter=No",NA,NA,182,"Palermo","Palermo",13.3612671,38.1156879
"145","Palermo",1728,55,"Palermo","PROPN","SP","_",53,"obl","_","SpaceAfter=No",NA,NA,178,"Palermo","Palermo",13.3612671,38.1156879
"146","Palermo",1728,55,"Palermo","PROPN","SP","_",53,"obl","_","SpaceAfter=No",NA,NA,179,"Palermo","Palermo",13.3612671,38.1156879
"147","Palermo",1728,55,"Palermo","PROPN","SP","_",53,"obl","_","SpaceAfter=No",NA,NA,176,"Palermo","Palermo",13.3612671,38.1156879
"148","Palermo",1728,55,"Palermo","PROPN","SP","_",53,"obl","_","SpaceAfter=No",NA,NA,181,"Palermo","Palermo",13.3612671,38.1156879
"149","Palermo",1728,55,"Palermo","PROPN","SP","_",53,"obl","_","SpaceAfter=No",NA,NA,180,"Palermo","Palermo",13.3612671,38.1156879
"150","Palermo",2257,34,"Palermo","PROPN","SP","_",29,"conj","_","_",NA,NA,177,"Palermo","Palermo",13.3612671,38.1156879
"151","Palermo",2257,34,"Palermo","PROPN","SP","_",29,"conj","_","_",NA,NA,175,"Palermo","Palermo",13.3612671,38.1156879
"152","Palermo",2257,34,"Palermo","PROPN","SP","_",29,"conj","_","_",NA,NA,182,"Palermo","Palermo",13.3612671,38.1156879
"153","Palermo",2257,34,"Palermo","PROPN","SP","_",29,"conj","_","_",NA,NA,178,"Palermo","Palermo",13.3612671,38.1156879
"154","Palermo",2257,34,"Palermo","PROPN","SP","_",29,"conj","_","_",NA,NA,179,"Palermo","Palermo",13.3612671,38.1156879
"155","Palermo",2257,34,"Palermo","PROPN","SP","_",29,"conj","_","_",NA,NA,176,"Palermo","Palermo",13.3612671,38.1156879
"156","Palermo",2257,34,"Palermo","PROPN","SP","_",29,"conj","_","_",NA,NA,181,"Palermo","Palermo",13.3612671,38.1156879
"157","Palermo",2257,34,"Palermo","PROPN","SP","_",29,"conj","_","_",NA,NA,180,"Palermo","Palermo",13.3612671,38.1156879
"158","Palermo",3265,46,"Palermo","PROPN","SP","_",44,"nmod","_","SpaceAfter=No",NA,NA,177,"Palermo","Palermo",13.3612671,38.1156879
"159","Palermo",3265,46,"Palermo","PROPN","SP","_",44,"nmod","_","SpaceAfter=No",NA,NA,175,"Palermo","Palermo",13.3612671,38.1156879
"160","Palermo",3265,46,"Palermo","PROPN","SP","_",44,"nmod","_","SpaceAfter=No",NA,NA,182,"Palermo","Palermo",13.3612671,38.1156879
"161","Palermo",3265,46,"Palermo","PROPN","SP","_",44,"nmod","_","SpaceAfter=No",NA,NA,178,"Palermo","Palermo",13.3612671,38.1156879
"162","Palermo",3265,46,"Palermo","PROPN","SP","_",44,"nmod","_","SpaceAfter=No",NA,NA,179,"Palermo","Palermo",13.3612671,38.1156879
"163","Palermo",3265,46,"Palermo","PROPN","SP","_",44,"nmod","_","SpaceAfter=No",NA,NA,176,"Palermo","Palermo",13.3612671,38.1156879
"164","Palermo",3265,46,"Palermo","PROPN","SP","_",44,"nmod","_","SpaceAfter=No",NA,NA,181,"Palermo","Palermo",13.3612671,38.1156879
"165","Palermo",3265,46,"Palermo","PROPN","SP","_",44,"nmod","_","SpaceAfter=No",NA,NA,180,"Palermo","Palermo",13.3612671,38.1156879
"166","Palermo",1988,43,"Palermo","PROPN","SP","_",41,"obl","_","_",NA,NA,177,"Palermo","Palermo",13.3612671,38.1156879
"167","Palermo",1988,43,"Palermo","PROPN","SP","_",41,"obl","_","_",NA,NA,175,"Palermo","Palermo",13.3612671,38.1156879
"168","Palermo",1988,43,"Palermo","PROPN","SP","_",41,"obl","_","_",NA,NA,182,"Palermo","Palermo",13.3612671,38.1156879
"169","Palermo",1988,43,"Palermo","PROPN","SP","_",41,"obl","_","_",NA,NA,178,"Palermo","Palermo",13.3612671,38.1156879
"170","Palermo",1988,43,"Palermo","PROPN","SP","_",41,"obl","_","_",NA,NA,179,"Palermo","Palermo",13.3612671,38.1156879
"171","Palermo",1988,43,"Palermo","PROPN","SP","_",41,"obl","_","_",NA,NA,176,"Palermo","Palermo",13.3612671,38.1156879
"172","Palermo",1988,43,"Palermo","PROPN","SP","_",41,"obl","_","_",NA,NA,181,"Palermo","Palermo",13.3612671,38.1156879
"173","Palermo",1988,43,"Palermo","PROPN","SP","_",41,"obl","_","_",NA,NA,180,"Palermo","Palermo",13.3612671,38.1156879
"174","Palermo",1409,20,"Palermo","PROPN","SP","_",17,"obl","_","SpaceAfter=No",NA,NA,177,"Palermo","Palermo",13.3612671,38.1156879
"175","Palermo",1409,20,"Palermo","PROPN","SP","_",17,"obl","_","SpaceAfter=No",NA,NA,175,"Palermo","Palermo",13.3612671,38.1156879
"176","Palermo",1409,20,"Palermo","PROPN","SP","_",17,"obl","_","SpaceAfter=No",NA,NA,182,"Palermo","Palermo",13.3612671,38.1156879
"177","Palermo",1409,20,"Palermo","PROPN","SP","_",17,"obl","_","SpaceAfter=No",NA,NA,178,"Palermo","Palermo",13.3612671,38.1156879
"178","Palermo",1409,20,"Palermo","PROPN","SP","_",17,"obl","_","SpaceAfter=No",NA,NA,179,"Palermo","Palermo",13.3612671,38.1156879
"179","Palermo",1409,20,"Palermo","PROPN","SP","_",17,"obl","_","SpaceAfter=No",NA,NA,176,"Palermo","Palermo",13.3612671,38.1156879
"180","Palermo",1409,20,"Palermo","PROPN","SP","_",17,"obl","_","SpaceAfter=No",NA,NA,181,"Palermo","Palermo",13.3612671,38.1156879
"181","Palermo",1409,20,"Palermo","PROPN","SP","_",17,"obl","_","SpaceAfter=No",NA,NA,180,"Palermo","Palermo",13.3612671,38.1156879
"182","Palermo",1680,7,"Palermo","PROPN","SP","_",3,"obl","_","SpaceAfter=No",NA,NA,177,"Palermo","Palermo",13.3612671,38.1156879
"183","Palermo",1680,7,"Palermo","PROPN","SP","_",3,"obl","_","SpaceAfter=No",NA,NA,175,"Palermo","Palermo",13.3612671,38.1156879
"184","Palermo",1680,7,"Palermo","PROPN","SP","_",3,"obl","_","SpaceAfter=No",NA,NA,182,"Palermo","Palermo",13.3612671,38.1156879
"185","Palermo",1680,7,"Palermo","PROPN","SP","_",3,"obl","_","SpaceAfter=No",NA,NA,178,"Palermo","Palermo",13.3612671,38.1156879
"186","Palermo",1680,7,"Palermo","PROPN","SP","_",3,"obl","_","SpaceAfter=No",NA,NA,179,"Palermo","Palermo",13.3612671,38.1156879
