"","V2","V0","V1","V3.x","V4","V5","V6","V7","V8","V9","V10","V11","V12","X","Standardized","V3.y","lon","lat"
"34","Anguersa",7098,62,"anguersa","PROPN","SP","_",60,"nmod","_","_",NA,NA,28,"Anversa","anguersa",4.4024643,51.2194475
"35","Anguersa",7098,62,"anguersa","PROPN","SP","_",60,"nmod","_","_",NA,NA,22,"Anversa","anguersa",4.4024643,51.2194475
"36","Anguersa",7098,62,"anguersa","PROPN","SP","_",60,"nmod","_","_",NA,NA,24,"Anversa","anguersa",4.4024643,51.2194475
"37","Anguersa",7098,62,"anguersa","PROPN","SP","_",60,"nmod","_","_",NA,NA,26,"Anversa","anguersa",4.4024643,51.2194475
"38","Anguersa",7098,62,"anguersa","PROPN","SP","_",60,"nmod","_","_",NA,NA,30,"Anversa","anguersa",4.4024643,51.2194475
"39","Anguersa",7098,62,"anguersa","PROPN","SP","_",60,"nmod","_","_",NA,NA,29,"Anversa","anguersa",4.4024643,51.2194475
"40","Anguersa",7098,62,"anguersa","PROPN","SP","_",60,"nmod","_","_",NA,NA,23,"Anversa","Anguerso",4.4024643,51.2194475
"41","Anguersa",1738,5,"anguersa","PROPN","SP","_",3,"nmod","_","_",NA,NA,25,"Anversa","anguersa",4.4024643,51.2194475
"42","Anguersa",1738,5,"anguersa","PROPN","SP","_",3,"nmod","_","_",NA,NA,27,"Anversa","anguersa",4.4024643,51.2194475
"43","Anguersa",1738,5,"anguersa","PROPN","SP","_",3,"nmod","_","_",NA,NA,21,"Anversa","anguersa",4.4024643,51.2194475
"44","Anguersa",1738,5,"anguersa","PROPN","SP","_",3,"nmod","_","_",NA,NA,28,"Anversa","anguersa",4.4024643,51.2194475
"45","Anguersa",1738,5,"anguersa","PROPN","SP","_",3,"nmod","_","_",NA,NA,22,"Anversa","anguersa",4.4024643,51.2194475
"46","Anguersa",1738,5,"anguersa","PROPN","SP","_",3,"nmod","_","_",NA,NA,24,"Anversa","anguersa",4.4024643,51.2194475
"47","Anguersa",1738,5,"anguersa","PROPN","SP","_",3,"nmod","_","_",NA,NA,26,"Anversa","anguersa",4.4024643,51.2194475
"48","Anguersa",1738,5,"anguersa","PROPN","SP","_",3,"nmod","_","_",NA,NA,30,"Anversa","anguersa",4.4024643,51.2194475
"49","Anguersa",1738,5,"anguersa","PROPN","SP","_",3,"nmod","_","_",NA,NA,29,"Anversa","anguersa",4.4024643,51.2194475
"50","Anguersa",1738,5,"anguersa","PROPN","SP","_",3,"nmod","_","_",NA,NA,23,"Anversa","Anguerso",4.4024643,51.2194475
"51","Anguersa",380,20,"anguersa","PROPN","SP","_",17,"flat:name","_","_",NA,NA,25,"Anversa","anguersa",4.4024643,51.2194475
"52","Anguersa",380,20,"anguersa","PROPN","SP","_",17,"flat:name","_","_",NA,NA,27,"Anversa","anguersa",4.4024643,51.2194475
"53","Anguersa",380,20,"anguersa","PROPN","SP","_",17,"flat:name","_","_",NA,NA,21,"Anversa","anguersa",4.4024643,51.2194475
"54","Anguersa",380,20,"anguersa","PROPN","SP","_",17,"flat:name","_","_",NA,NA,28,"Anversa","anguersa",4.4024643,51.2194475
"55","Anguersa",380,20,"anguersa","PROPN","SP","_",17,"flat:name","_","_",NA,NA,22,"Anversa","anguersa",4.4024643,51.2194475
"56","Anguersa",380,20,"anguersa","PROPN","SP","_",17,"flat:name","_","_",NA,NA,24,"Anversa","anguersa",4.4024643,51.2194475
"57","Anguersa",380,20,"anguersa","PROPN","SP","_",17,"flat:name","_","_",NA,NA,26,"Anversa","anguersa",4.4024643,51.2194475
"58","Anguersa",380,20,"anguersa","PROPN","SP","_",17,"flat:name","_","_",NA,NA,30,"Anversa","anguersa",4.4024643,51.2194475
"59","Anguersa",380,20,"anguersa","PROPN","SP","_",17,"flat:name","_","_",NA,NA,29,"Anversa","anguersa",4.4024643,51.2194475
"60","Anguersa",380,20,"anguersa","PROPN","SP","_",17,"flat:name","_","_",NA,NA,23,"Anversa","Anguerso",4.4024643,51.2194475
"61","Anguersa",5525,12,"anguersa","PROPN","SP","_",10,"nmod","_","_",NA,NA,25,"Anversa","anguersa",4.4024643,51.2194475
"62","Anguersa",5525,12,"anguersa","PROPN","SP","_",10,"nmod","_","_",NA,NA,27,"Anversa","anguersa",4.4024643,51.2194475
"63","Anguersa",5525,12,"anguersa","PROPN","SP","_",10,"nmod","_","_",NA,NA,21,"Anversa","anguersa",4.4024643,51.2194475
"64","Anguersa",5525,12,"anguersa","PROPN","SP","_",10,"nmod","_","_",NA,NA,28,"Anversa","anguersa",4.4024643,51.2194475
"65","Anguersa",5525,12,"anguersa","PROPN","SP","_",10,"nmod","_","_",NA,NA,22,"Anversa","anguersa",4.4024643,51.2194475
"66","Anguersa",5525,12,"anguersa","PROPN","SP","_",10,"nmod","_","_",NA,NA,24,"Anversa","anguersa",4.4024643,51.2194475
"67","Anguersa",5525,12,"anguersa","PROPN","SP","_",10,"nmod","_","_",NA,NA,26,"Anversa","anguersa",4.4024643,51.2194475
"68","Anguersa",5525,12,"anguersa","PROPN","SP","_",10,"nmod","_","_",NA,NA,30,"Anversa","anguersa",4.4024643,51.2194475
"69","Anguersa",5525,12,"anguersa","PROPN","SP","_",10,"nmod","_","_",NA,NA,29,"Anversa","anguersa",4.4024643,51.2194475
"70","Anguersa",5525,12,"anguersa","PROPN","SP","_",10,"nmod","_","_",NA,NA,23,"Anversa","Anguerso",4.4024643,51.2194475
"71","Anguersa",7079,43,"Anguerso","PROPN","SP","_",41,"nmod","_","SpaceAfter=No",NA,NA,25,"Anversa","anguersa",4.4024643,51.2194475
"72","Anguersa",7079,43,"Anguerso","PROPN","SP","_",41,"nmod","_","SpaceAfter=No",NA,NA,27,"Anversa","anguersa",4.4024643,51.2194475
"73","Anguersa",7079,43,"Anguerso","PROPN","SP","_",41,"nmod","_","SpaceAfter=No",NA,NA,21,"Anversa","anguersa",4.4024643,51.2194475
"74","Anguersa",7079,43,"Anguerso","PROPN","SP","_",41,"nmod","_","SpaceAfter=No",NA,NA,28,"Anversa","anguersa",4.4024643,51.2194475
"75","Anguersa",7079,43,"Anguerso","PROPN","SP","_",41,"nmod","_","SpaceAfter=No",NA,NA,22,"Anversa","anguersa",4.4024643,51.2194475
"76","Anguersa",7079,43,"Anguerso","PROPN","SP","_",41,"nmod","_","SpaceAfter=No",NA,NA,24,"Anversa","anguersa",4.4024643,51.2194475
"77","Anguersa",7079,43,"Anguerso","PROPN","SP","_",41,"nmod","_","SpaceAfter=No",NA,NA,26,"Anversa","anguersa",4.4024643,51.2194475
"78","Anguersa",7079,43,"Anguerso","PROPN","SP","_",41,"nmod","_","SpaceAfter=No",NA,NA,30,"Anversa","anguersa",4.4024643,51.2194475
"79","Anguersa",7079,43,"Anguerso","PROPN","SP","_",41,"nmod","_","SpaceAfter=No",NA,NA,29,"Anversa","anguersa",4.4024643,51.2194475
"80","Anguersa",7079,43,"Anguerso","PROPN","SP","_",41,"nmod","_","SpaceAfter=No",NA,NA,23,"Anversa","Anguerso",4.4024643,51.2194475
"81","Anguersa",5504,14,"anguersa","PROPN","SP","_",12,"nmod","_","_",NA,NA,25,"Anversa","anguersa",4.4024643,51.2194475
"82","Anguersa",5504,14,"anguersa","PROPN","SP","_",12,"nmod","_","_",NA,NA,27,"Anversa","anguersa",4.4024643,51.2194475
"83","Anguersa",5504,14,"anguersa","PROPN","SP","_",12,"nmod","_","_",NA,NA,21,"Anversa","anguersa",4.4024643,51.2194475
"84","Anguersa",5504,14,"anguersa","PROPN","SP","_",12,"nmod","_","_",NA,NA,28,"Anversa","anguersa",4.4024643,51.2194475
"85","Anguersa",5504,14,"anguersa","PROPN","SP","_",12,"nmod","_","_",NA,NA,22,"Anversa","anguersa",4.4024643,51.2194475
"86","Anguersa",5504,14,"anguersa","PROPN","SP","_",12,"nmod","_","_",NA,NA,24,"Anversa","anguersa",4.4024643,51.2194475
"87","Anguersa",5504,14,"anguersa","PROPN","SP","_",12,"nmod","_","_",NA,NA,26,"Anversa","anguersa",4.4024643,51.2194475
"88","Anguersa",5504,14,"anguersa","PROPN","SP","_",12,"nmod","_","_",NA,NA,30,"Anversa","anguersa",4.4024643,51.2194475
"89","Anguersa",5504,14,"anguersa","PROPN","SP","_",12,"nmod","_","_",NA,NA,29,"Anversa","anguersa",4.4024643,51.2194475
"90","Anguersa",5504,14,"anguersa","PROPN","SP","_",12,"nmod","_","_",NA,NA,23,"Anversa","Anguerso",4.4024643,51.2194475
"91","Anguersa",6730,67,"anguersa","PROPN","SP","_",65,"nmod","_","_",NA,NA,25,"Anversa","anguersa",4.4024643,51.2194475
"92","Anguersa",6730,67,"anguersa","PROPN","SP","_",65,"nmod","_","_",NA,NA,27,"Anversa","anguersa",4.4024643,51.2194475
"93","Anguersa",6730,67,"anguersa","PROPN","SP","_",65,"nmod","_","_",NA,NA,21,"Anversa","anguersa",4.4024643,51.2194475
"94","Anguersa",6730,67,"anguersa","PROPN","SP","_",65,"nmod","_","_",NA,NA,28,"Anversa","anguersa",4.4024643,51.2194475
"95","Anguersa",6730,67,"anguersa","PROPN","SP","_",65,"nmod","_","_",NA,NA,22,"Anversa","anguersa",4.4024643,51.2194475
"96","Anguersa",6730,67,"anguersa","PROPN","SP","_",65,"nmod","_","_",NA,NA,24,"Anversa","anguersa",4.4024643,51.2194475
"97","Anguersa",6730,67,"anguersa","PROPN","SP","_",65,"nmod","_","_",NA,NA,26,"Anversa","anguersa",4.4024643,51.2194475
"98","Anguersa",6730,67,"anguersa","PROPN","SP","_",65,"nmod","_","_",NA,NA,30,"Anversa","anguersa",4.4024643,51.2194475
"99","Anguersa",6730,67,"anguersa","PROPN","SP","_",65,"nmod","_","_",NA,NA,29,"Anversa","anguersa",4.4024643,51.2194475
"100","Anguersa",6730,67,"anguersa","PROPN","SP","_",65,"nmod","_","_",NA,NA,23,"Anversa","Anguerso",4.4024643,51.2194475
"101","Inghilterra",25,21,"Inghilterra","PROPN","SP","_",19,"nmod","_","SpaceAfter=No",NA,NA,120,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"102","Inghilterra",25,21,"Inghilterra","PROPN","SP","_",19,"nmod","_","SpaceAfter=No",NA,NA,132,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"103","Inghilterra",25,21,"Inghilterra","PROPN","SP","_",19,"nmod","_","SpaceAfter=No",NA,NA,119,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"104","Inghilterra",25,21,"Inghilterra","PROPN","SP","_",19,"nmod","_","SpaceAfter=No",NA,NA,133,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"105","Inghilterra",25,21,"Inghilterra","PROPN","SP","_",19,"nmod","_","SpaceAfter=No",NA,NA,131,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"106","Inghilterra",25,21,"Inghilterra","PROPN","SP","_",19,"nmod","_","SpaceAfter=No",NA,NA,118,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"107","Inghilterra",25,21,"Inghilterra","PROPN","SP","_",19,"nmod","_","SpaceAfter=No",NA,NA,134,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"108","Inghilterra",25,21,"Inghilterra","PROPN","SP","_",19,"nmod","_","SpaceAfter=No",NA,NA,135,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"109","Inghilterra",25,21,"Inghilterra","PROPN","SP","_",19,"nmod","_","SpaceAfter=No",NA,NA,121,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"110","Inghilterra",25,21,"Inghilterra","PROPN","SP","_",19,"nmod","_","SpaceAfter=No",NA,NA,122,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"111","Inghilterra",25,21,"Inghilterra","PROPN","SP","_",19,"nmod","_","SpaceAfter=No",NA,NA,126,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"112","Inghilterra",25,21,"Inghilterra","PROPN","SP","_",19,"nmod","_","SpaceAfter=No",NA,NA,123,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"113","Inghilterra",25,21,"Inghilterra","PROPN","SP","_",19,"nmod","_","SpaceAfter=No",NA,NA,124,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"114","Inghilterra",25,21,"Inghilterra","PROPN","SP","_",19,"nmod","_","SpaceAfter=No",NA,NA,129,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"115","Inghilterra",25,21,"Inghilterra","PROPN","SP","_",19,"nmod","_","SpaceAfter=No",NA,NA,125,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"116","Inghilterra",25,21,"Inghilterra","PROPN","SP","_",19,"nmod","_","SpaceAfter=No",NA,NA,127,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"117","Inghilterra",25,21,"Inghilterra","PROPN","SP","_",19,"nmod","_","SpaceAfter=No",NA,NA,130,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"118","Inghilterra",25,21,"Inghilterra","PROPN","SP","_",19,"nmod","_","SpaceAfter=No",NA,NA,128,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"119","Inghilterra",5641,59,"Inghilterra","PROPN","SP","_",57,"obl","_","_",NA,NA,120,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"120","Inghilterra",5641,59,"Inghilterra","PROPN","SP","_",57,"obl","_","_",NA,NA,132,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"121","Inghilterra",5641,59,"Inghilterra","PROPN","SP","_",57,"obl","_","_",NA,NA,119,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"122","Inghilterra",5641,59,"Inghilterra","PROPN","SP","_",57,"obl","_","_",NA,NA,133,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"123","Inghilterra",5641,59,"Inghilterra","PROPN","SP","_",57,"obl","_","_",NA,NA,131,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"124","Inghilterra",5641,59,"Inghilterra","PROPN","SP","_",57,"obl","_","_",NA,NA,118,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"125","Inghilterra",5641,59,"Inghilterra","PROPN","SP","_",57,"obl","_","_",NA,NA,134,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"126","Inghilterra",5641,59,"Inghilterra","PROPN","SP","_",57,"obl","_","_",NA,NA,135,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"127","Inghilterra",5641,59,"Inghilterra","PROPN","SP","_",57,"obl","_","_",NA,NA,121,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"128","Inghilterra",5641,59,"Inghilterra","PROPN","SP","_",57,"obl","_","_",NA,NA,122,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"129","Inghilterra",5641,59,"Inghilterra","PROPN","SP","_",57,"obl","_","_",NA,NA,126,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"130","Inghilterra",5641,59,"Inghilterra","PROPN","SP","_",57,"obl","_","_",NA,NA,123,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"131","Inghilterra",5641,59,"Inghilterra","PROPN","SP","_",57,"obl","_","_",NA,NA,124,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"132","Inghilterra",5641,59,"Inghilterra","PROPN","SP","_",57,"obl","_","_",NA,NA,129,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"133","Inghilterra",5641,59,"Inghilterra","PROPN","SP","_",57,"obl","_","_",NA,NA,125,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"134","Inghilterra",5641,59,"Inghilterra","PROPN","SP","_",57,"obl","_","_",NA,NA,127,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"135","Inghilterra",5641,59,"Inghilterra","PROPN","SP","_",57,"obl","_","_",NA,NA,130,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"136","Inghilterra",5641,59,"Inghilterra","PROPN","SP","_",57,"obl","_","_",NA,NA,128,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"137","Inghilterra",5459,12,"Inghilterra","PROPN","SP","_",10,"nmod","_","_",NA,NA,120,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"138","Inghilterra",5459,12,"Inghilterra","PROPN","SP","_",10,"nmod","_","_",NA,NA,132,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"139","Inghilterra",5459,12,"Inghilterra","PROPN","SP","_",10,"nmod","_","_",NA,NA,119,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"140","Inghilterra",5459,12,"Inghilterra","PROPN","SP","_",10,"nmod","_","_",NA,NA,133,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"141","Inghilterra",5459,12,"Inghilterra","PROPN","SP","_",10,"nmod","_","_",NA,NA,131,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"142","Inghilterra",5459,12,"Inghilterra","PROPN","SP","_",10,"nmod","_","_",NA,NA,118,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"143","Inghilterra",5459,12,"Inghilterra","PROPN","SP","_",10,"nmod","_","_",NA,NA,134,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"144","Inghilterra",5459,12,"Inghilterra","PROPN","SP","_",10,"nmod","_","_",NA,NA,135,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"145","Inghilterra",5459,12,"Inghilterra","PROPN","SP","_",10,"nmod","_","_",NA,NA,121,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"146","Inghilterra",5459,12,"Inghilterra","PROPN","SP","_",10,"nmod","_","_",NA,NA,122,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"147","Inghilterra",5459,12,"Inghilterra","PROPN","SP","_",10,"nmod","_","_",NA,NA,126,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"148","Inghilterra",5459,12,"Inghilterra","PROPN","SP","_",10,"nmod","_","_",NA,NA,123,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"149","Inghilterra",5459,12,"Inghilterra","PROPN","SP","_",10,"nmod","_","_",NA,NA,124,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"150","Inghilterra",5459,12,"Inghilterra","PROPN","SP","_",10,"nmod","_","_",NA,NA,129,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"151","Inghilterra",5459,12,"Inghilterra","PROPN","SP","_",10,"nmod","_","_",NA,NA,125,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"152","Inghilterra",5459,12,"Inghilterra","PROPN","SP","_",10,"nmod","_","_",NA,NA,127,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"153","Inghilterra",5459,12,"Inghilterra","PROPN","SP","_",10,"nmod","_","_",NA,NA,130,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"154","Inghilterra",5459,12,"Inghilterra","PROPN","SP","_",10,"nmod","_","_",NA,NA,128,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"155","Inghilterra",2772,19,"Inghilterra","PROPN","SP","_",17,"obl","_","SpaceAfter=No",NA,NA,120,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"156","Inghilterra",2772,19,"Inghilterra","PROPN","SP","_",17,"obl","_","SpaceAfter=No",NA,NA,132,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"157","Inghilterra",2772,19,"Inghilterra","PROPN","SP","_",17,"obl","_","SpaceAfter=No",NA,NA,119,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"158","Inghilterra",2772,19,"Inghilterra","PROPN","SP","_",17,"obl","_","SpaceAfter=No",NA,NA,133,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"159","Inghilterra",2772,19,"Inghilterra","PROPN","SP","_",17,"obl","_","SpaceAfter=No",NA,NA,131,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"160","Inghilterra",2772,19,"Inghilterra","PROPN","SP","_",17,"obl","_","SpaceAfter=No",NA,NA,118,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"161","Inghilterra",2772,19,"Inghilterra","PROPN","SP","_",17,"obl","_","SpaceAfter=No",NA,NA,134,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"162","Inghilterra",2772,19,"Inghilterra","PROPN","SP","_",17,"obl","_","SpaceAfter=No",NA,NA,135,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"163","Inghilterra",2772,19,"Inghilterra","PROPN","SP","_",17,"obl","_","SpaceAfter=No",NA,NA,121,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"164","Inghilterra",2772,19,"Inghilterra","PROPN","SP","_",17,"obl","_","SpaceAfter=No",NA,NA,122,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"165","Inghilterra",2772,19,"Inghilterra","PROPN","SP","_",17,"obl","_","SpaceAfter=No",NA,NA,126,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"166","Inghilterra",2772,19,"Inghilterra","PROPN","SP","_",17,"obl","_","SpaceAfter=No",NA,NA,123,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"167","Inghilterra",2772,19,"Inghilterra","PROPN","SP","_",17,"obl","_","SpaceAfter=No",NA,NA,124,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"168","Inghilterra",2772,19,"Inghilterra","PROPN","SP","_",17,"obl","_","SpaceAfter=No",NA,NA,129,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"169","Inghilterra",2772,19,"Inghilterra","PROPN","SP","_",17,"obl","_","SpaceAfter=No",NA,NA,125,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"170","Inghilterra",2772,19,"Inghilterra","PROPN","SP","_",17,"obl","_","SpaceAfter=No",NA,NA,127,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"171","Inghilterra",2772,19,"Inghilterra","PROPN","SP","_",17,"obl","_","SpaceAfter=No",NA,NA,130,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"172","Inghilterra",2772,19,"Inghilterra","PROPN","SP","_",17,"obl","_","SpaceAfter=No",NA,NA,128,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"173","Inghilterra",6573,15,"Inghilterra","PROPN","SP","_",13,"nmod","_","_",NA,NA,120,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"174","Inghilterra",6573,15,"Inghilterra","PROPN","SP","_",13,"nmod","_","_",NA,NA,132,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"175","Inghilterra",6573,15,"Inghilterra","PROPN","SP","_",13,"nmod","_","_",NA,NA,119,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"176","Inghilterra",6573,15,"Inghilterra","PROPN","SP","_",13,"nmod","_","_",NA,NA,133,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"177","Inghilterra",6573,15,"Inghilterra","PROPN","SP","_",13,"nmod","_","_",NA,NA,131,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"178","Inghilterra",6573,15,"Inghilterra","PROPN","SP","_",13,"nmod","_","_",NA,NA,118,"Inghilterra","Inghilterra",-1.1743197,52.3555177
